PATIENT_SEX;MKB_CODE;ADRES;VISIT_MONTH_YEAR;AGE_CATEGORY;PATIENT_ID_COUNT;POPULATION;TEMP_AVG
1;Q07.8;Калининград;04.22;young;9;498260;6
1;Q07.9;Калининград;04.22;children;11;498260;6
1;Q10.0;Гурьевск;04.22;young;7;19670;6
1;Q10.0;Калининград;04.22;children;12;498260;6
1;Q10.0;Калининград;04.22;young;9;498260;6
1;Q10.0;Черняховск;04.22;children;10;35375;6
1;Q10.3;Гурьевск;04.22;young;7;19670;6
1;Q10.4;Калининград;04.22;children;11;498260;6
1;Q10.5;Калининград;04.22;children;12;498260;6
1;Q11.1;Калининград;04.22;old;6;498260;6
1;Q12.0;Калининград;04.22;children;11;498260;6
1;Q13.8;Калининград;04.22;children;12;498260;6
1;Q14.2;Калининград;04.22;children;12;498260;6
1;Q15.0;Гурьевск;04.22;children;8;19670;6
1;Q15.0;Калининград;04.22;children;11;498260;6
1;Q16.1;Калининград;04.22;children;11;498260;6
1;Q17.0;Гвардейск;04.22;children;9;13353;6
1;Q17.0;Калининград;04.22;children;11;498260;6
1;Q17.1;Гвардейск;04.22;children;14;13353;6
1;Q18.0;Калининград;04.22;children;13;498260;6
1;Q18.0;Калининград;04.22;elderly;8;498260;6
1;Q18.0;Калининград;04.22;young;9;498260;6
1;Q18.1;Калининград;04.22;children;11;498260;6
1;Q18.8;Калининград;04.22;children;11;498260;6
1;Q18.8;Калининград;04.22;young;9;498260;6
1;Q18.9;Калининград;04.22;middleage;5;498260;6
1;Q20.3;Калининград;04.22;children;11;498260;6
1;Q20.8;Озерск;04.22;children;9;2427;6
1;Q20.9;Гурьевск;04.22;children;9;19670;6
1;Q20.9;Калининград;04.22;young;9;498260;6
1;Q21.0;Багратионовск;04.22;children;9;6401;6
1;Q21.0;Гвардейск;04.22;children;9;13353;6
1;Q21.0;Калининград;04.22;children;25;498260;6
1;Q21.0;Калининград;04.22;young;8;498260;6
1;Q21.0;Нестеров;04.22;children;9;3937;6
1;Q21.0;Озерск;04.22;children;9;2427;6
1;Q21.0;Пионерский;04.22;young;8;12573;6
1;Q21.0;Славск;04.22;children;9;3964;6
1;Q21.0;Черняховск;04.22;children;9;35375;6
1;Q21.1;Багратионовск;04.22;children;8;6401;6
1;Q21.1;Балтийск;04.22;children;9;33946;6
1;Q21.1;Гурьевск;04.22;children;9;19670;6
1;Q21.1;Гурьевск;04.22;middleage;3;19670;6
1;Q21.1;Гусев;04.22;children;8;28177;6
1;Q21.1;Зеленоградск;04.22;young;7;17296;6
1;Q21.1;Калининград;04.22;children;42;498260;6
1;Q21.1;Калининград;04.22;middleage;6;498260;6
1;Q21.1;Калининград;04.22;young;9;498260;6
1;Q21.1;Мамоново;04.22;children;9;8104;6
1;Q21.1;Пионерский;04.22;young;7;12573;6
1;Q21.1;Светлый;04.22;children;15;21441;6
1;Q21.1;Черняховск;04.22;children;9;35375;6
1;Q21.2;Калининград;04.22;children;12;498260;6
1;Q21.2;Пионерский;04.22;young;8;12573;6
1;Q21.8;Калининград;04.22;children;0;498260;6
1;Q21.8;Калининград;04.22;young;7;498260;6
1;Q22.1;Калининград;04.22;children;11;498260;6
1;Q22.1;Нестеров;04.22;children;9;3937;6
1;Q22.3;Калининград;04.22;children;11;498260;6
1;Q22.8;Светлый;04.22;children;10;21441;6
1;Q23.0;Калининград;04.22;elderly;7;498260;6
1;Q23.0;Калининград;04.22;young;9;498260;6
1;Q23.0;Пионерский;04.22;young;8;12573;6
1;Q23.0;Правдинск;04.22;young;8;4045;6
1;Q23.1;Балтийск;04.22;children;10;33946;6
1;Q23.1;Калининград;04.22;children;12;498260;6
1;Q23.4;Калининград;04.22;children;11;498260;6
1;Q23.8;Гусев;04.22;young;8;28177;6
1;Q23.8;Калининград;04.22;children;12;498260;6
1;Q23.8;Калининград;04.22;young;9;498260;6
1;Q24.4;Пионерский;04.22;young;8;12573;6
1;Q24.5;Калининград;04.22;children;11;498260;6
1;Q24.8;Калининград;04.22;children;12;498260;6
1;Q24.8;Калининград;04.22;young;10;498260;6
1;Q24.8;Неман;04.22;children;9;10765;6
1;Q24.8;Нестеров;04.22;young;8;3937;6
1;Q24.9;Калининград;04.22;young;9;498260;6
1;Q25.0;Балтийск;04.22;children;10;33946;6
1;Q25.0;Гурьевск;04.22;children;10;19670;6
1;Q25.0;Калининград;04.22;children;15;498260;6
1;Q25.0;Славск;04.22;children;9;3964;6
1;Q25.1;Калининград;04.22;children;11;498260;6
1;Q25.1;Пионерский;04.22;children;10;12573;6
1;Q25.1;Светлый;04.22;children;10;21441;6
1;Q25.4;Калининград;04.22;children;12;498260;6
1;Q25.8;Гурьевск;04.22;children;9;19670;6
1;Q25.8;Пионерский;04.22;young;8;12573;6
1;Q25.8;Светлый;04.22;children;10;21441;6
1;Q25.8;Черняховск;04.22;children;10;35375;6
1;Q27.3;Калининград;04.22;young;9;498260;6
1;Q28.0;Калининград;04.22;young;9;498260;6
1;Q28.1;Калининград;04.22;children;13;498260;6
1;Q28.2;Гусев;04.22;young;8;28177;6
1;Q28.2;Калининград;04.22;children;12;498260;6
1;Q28.2;Калининград;04.22;young;10;498260;6
1;Q28.2;Светлый;04.22;children;10;21441;6
1;Q28.3;Гусев;04.22;middleage;4;28177;6
1;Q28.3;Калининград;04.22;middleage;6;498260;6
1;Q28.3;Калининград;04.22;young;9;498260;6
1;Q28.8;Гвардейск;04.22;elderly;7;13353;6
1;Q32.4;Неман;04.22;young;8;10765;6
1;Q33.6;Калининград;04.22;children;12;498260;6
1;Q33.6;Калининград;04.22;young;9;498260;6
1;Q33.6;Неман;04.22;children;9;10765;6
1;Q35.1;Калининград;04.22;children;11;498260;6
1;Q35.3;Калининград;04.22;children;11;498260;6
1;Q36.9;Калининград;04.22;children;11;498260;6
1;Q37.5;Калининград;04.22;children;11;498260;6
1;Q37.9;Калининград;04.22;children;12;498260;6
1;Q38.1;Калининград;04.22;children;11;498260;6
1;Q38.1;Озерск;04.22;children;10;2427;6
1;Q38.7;Калининград;04.22;elderly;7;498260;6
1;Q40.0;Калининград;04.22;children;11;498260;6
1;Q42.0;Калининград;04.22;children;11;498260;6
1;Q43.1;Балтийск;04.22;children;9;33946;6
1;Q43.2;Калининград;04.22;children;12;498260;6
1;Q43.8;Гурьевск;04.22;children;9;19670;6
1;Q43.8;Калининград;04.22;children;11;498260;6
1;Q43.8;Пионерский;04.22;children;10;12573;6
1;Q53.0;Зеленоградск;04.22;children;10;17296;6
1;Q53.0;Калининград;04.22;children;12;498260;6
1;Q53.1;Гурьевск;04.22;children;10;19670;6
1;Q53.1;Калининград;04.22;children;16;498260;6
1;Q53.1;Правдинск;04.22;children;9;4045;6
1;Q53.1;Светлый;04.22;children;10;21441;6
1;Q53.1;Советск;04.22;children;9;38514;6
1;Q53.2;Багратионовск;04.22;children;9;6401;6
1;Q53.2;Гусев;04.22;children;10;28177;6
1;Q53.2;Калининград;04.22;children;11;498260;6
1;Q53.9;Гурьевск;04.22;children;8;19670;6
1;Q53.9;Гусев;04.22;children;9;28177;6
1;Q53.9;Черняховск;04.22;children;10;35375;6
1;Q54.0;Калининград;04.22;children;11;498260;6
1;Q54.0;Краснознаменск;04.22;children;9;3049;6
1;Q54.1;Багратионовск;04.22;children;10;6401;6
1;Q54.1;Гусев;04.22;children;9;28177;6
1;Q54.1;Калининград;04.22;children;12;498260;6
1;Q54.1;Правдинск;04.22;children;9;4045;6
1;Q54.1;Славск;04.22;children;9;3964;6
1;Q54.3;Гурьевск;04.22;children;9;19670;6
1;Q54.9;Калининград;04.22;children;11;498260;6
1;Q55.0;Калининград;04.22;young;9;498260;6
1;Q55.2;Калининград;04.22;children;12;498260;6
1;Q55.6;Калининград;04.22;young;8;498260;6
1;Q60.0;Калининград;04.22;children;11;498260;6
1;Q60.0;Неман;04.22;children;9;10765;6
1;Q60.3;Гурьевск;04.22;children;9;19670;6
1;Q60.3;Калининград;04.22;children;12;498260;6
1;Q60.3;Калининград;04.22;young;9;498260;6
1;Q60.5;Калининград;04.22;young;9;498260;6
1;Q61.1;Советск;04.22;children;9;38514;6
1;Q61.2;Калининград;04.22;middleage;6;498260;6
1;Q61.2;Калининград;04.22;young;9;498260;6
1;Q61.2;Полесск;04.22;young;8;6921;6
1;Q61.3;Калининград;04.22;children;11;498260;6
1;Q61.3;Калининград;04.22;young;9;498260;6
1;Q62.0;Калининград;04.22;children;14;498260;6
1;Q62.0;Светлый;04.22;children;10;21441;6
1;Q62.0;Советск;04.22;children;10;38514;6
1;Q62.2;Гурьевск;04.22;children;8;19670;6
1;Q62.2;Калининград;04.22;children;11;498260;6
1;Q62.3;Гурьевск;04.22;children;7;19670;6
1;Q62.3;Калининград;04.22;children;5;498260;6
1;Q62.3;Озерск;04.22;children;9;2427;6
1;Q62.3;Советск;04.22;children;8;38514;6
1;Q62.7;Калининград;04.22;children;12;498260;6
1;Q62.7;Калининград;04.22;young;8;498260;6
1;Q63.0;Калининград;04.22;children;11;498260;6
1;Q63.1;Калининград;04.22;children;11;498260;6
1;Q63.1;Калининград;04.22;young;9;498260;6
1;Q63.2;Калининград;04.22;middleage;5;498260;6
1;Q63.2;Калининград;04.22;young;9;498260;6
1;Q63.8;Калининград;04.22;children;11;498260;6
1;Q63.8;Калининград;04.22;young;9;498260;6
1;Q63.9;Калининград;04.22;children;11;498260;6
1;Q63.9;Калининград;04.22;young;9;498260;6
1;Q64.1;Калининград;04.22;children;12;498260;6
1;Q64.4;Гусев;04.22;children;9;28177;6
1;Q64.4;Калининград;04.22;children;13;498260;6
1;Q64.4;Неман;04.22;children;9;10765;6
1;Q65.0;Калининград;04.22;children;11;498260;6
1;Q65.1;Калининград;04.22;children;12;498260;6
1;Q65.2;Калининград;04.22;children;11;498260;6
1;Q65.3;Калининград;04.22;children;12;498260;6
1;Q65.4;Калининград;04.22;children;11;498260;6
1;Q65.6;Гурьевск;04.22;children;23;19670;6
1;Q65.6;Калининград;04.22;children;29;498260;6
1;Q65.8;Гусев;04.22;children;8;28177;6
1;Q65.8;Калининград;04.22;children;36;498260;6
1;Q65.8;Калининград;04.22;middleage;6;498260;6
1;Q65.8;Пионерский;04.22;children;9;12573;6
1;Q65.9;Калининград;04.22;children;12;498260;6
1;Q66.0;Калининград;04.22;children;14;498260;6
1;Q66.0;Неман;04.22;children;9;10765;6
1;Q66.2;Калининград;04.22;children;11;498260;6
1;Q66.4;Калининград;04.22;young;9;498260;6
1;Q66.5;Гурьевск;04.22;young;7;19670;6
1;Q66.5;Калининград;04.22;children;11;498260;6
1;Q66.6;Гвардейск;04.22;children;10;13353;6
1;Q66.6;Калининград;04.22;children;11;498260;6
1;Q66.8;Калининград;04.22;children;11;498260;6
1;Q66.9;Калининград;04.22;young;9;498260;6
1;Q67.6;Балтийск;04.22;children;9;33946;6
1;Q67.6;Гурьевск;04.22;children;10;19670;6
1;Q67.6;Гурьевск;04.22;young;7;19670;6
1;Q67.6;Калининград;04.22;children;15;498260;6
1;Q67.6;Калининград;04.22;young;9;498260;6
1;Q67.7;Калининград;04.22;children;14;498260;6
1;Q67.8;Гурьевск;04.22;children;9;19670;6
1;Q67.8;Гусев;04.22;children;9;28177;6
1;Q67.8;Зеленоградск;04.22;children;9;17296;6
1;Q67.8;Калининград;04.22;children;13;498260;6
1;Q67.8;Пионерский;04.22;young;8;12573;6
1;Q68.0;Калининград;04.22;children;11;498260;6
1;Q68.1;Гурьевск;04.22;children;8;19670;6
1;Q68.1;Калининград;04.22;children;11;498260;6
1;Q68.4;Калининград;04.22;children;15;498260;6
1;Q69.0;Калининград;04.22;children;11;498260;6
1;Q69.2;Калининград;04.22;children;11;498260;6
1;Q69.9;Калининград;04.22;children;11;498260;6
1;Q70.2;Балтийск;04.22;young;8;33946;6
1;Q70.9;Калининград;04.22;children;12;498260;6
1;Q74.0;Багратионовск;04.22;children;10;6401;6
1;Q74.0;Гурьевск;04.22;children;8;19670;6
1;Q74.0;Калининград;04.22;children;11;498260;6
1;Q74.3;Советск;04.22;children;9;38514;6
1;Q74.8;Калининград;04.22;children;11;498260;6
1;Q75.0;Гурьевск;04.22;children;8;19670;6
1;Q75.0;Калининград;04.22;children;12;498260;6
1;Q75.8;Калининград;04.22;children;12;498260;6
1;Q76.3;Гурьевск;04.22;young;7;19670;6
1;Q76.3;Калининград;04.22;children;12;498260;6
1;Q76.4;Калининград;04.22;children;11;498260;6
1;Q76.4;Пионерский;04.22;young;8;12573;6
1;Q76.6;Калининград;04.22;children;11;498260;6
1;Q76.8;Мамоново;04.22;children;9;8104;6
1;Q77.3;Калининград;04.22;children;12;498260;6
1;Q77.8;Светлый;04.22;children;10;21441;6
1;Q78.1;Калининград;04.22;children;12;498260;6
1;Q78.4;Багратионовск;04.22;young;8;6401;6
1;Q78.4;Калининград;04.22;young;9;498260;6
1;Q78.6;Гвардейск;04.22;children;9;13353;6
1;Q78.6;Гурьевск;04.22;children;10;19670;6
1;Q78.6;Зеленоградск;04.22;children;9;17296;6
1;Q78.6;Калининград;04.22;children;14;498260;6
1;Q78.6;Калининград;04.22;young;9;498260;6
1;Q79.6;Калининград;04.22;children;12;498260;6
1;Q80.0;Калининград;04.22;young;9;498260;6
1;Q82.2;Гурьевск;04.22;children;9;19670;6
1;Q82.2;Калининград;04.22;children;12;498260;6
1;Q82.2;Калининград;04.22;young;9;498260;6
1;Q82.5;Калининград;04.22;children;11;498260;6
1;Q85.0;Багратионовск;04.22;children;10;6401;6
1;Q85.0;Гвардейск;04.22;children;10;13353;6
1;Q85.0;Гурьевск;04.22;children;8;19670;6
1;Q85.0;Калининград;04.22;children;11;498260;6
1;Q85.0;Калининград;04.22;young;9;498260;6
1;Q87.3;Калининград;04.22;children;11;498260;6
1;Q89.3;Гурьевск;04.22;young;9;19670;6
1;Q89.9;Калининград;04.22;children;11;498260;6
1;Q90.1;Калининград;04.22;children;15;498260;6
1;Q90.9;Калининград;04.22;children;13;498260;6
1;Q93.4;Калининград;04.22;children;11;498260;6
1;Q98.0;Калининград;04.22;young;9;498260;6
1;Q98.8;Калининград;04.22;middleage;4;498260;6
1;Q98.8;Калининград;04.22;young;9;498260;6
1;Q99.8;Калининград;04.22;children;12;498260;6
1;R00.0;Балтийск;04.22;young;8;33946;6
1;R00.0;Гвардейск;04.22;young;8;13353;6
1;R00.0;Гусев;04.22;middleage;4;28177;6
1;R00.0;Гусев;04.22;young;8;28177;6
1;R00.0;Калининград;04.22;children;14;498260;6
1;R00.0;Калининград;04.22;young;14;498260;6
1;R00.0;Озерск;04.22;elderly;7;2427;6
1;R00.0;Пионерский;04.22;old;3;12573;6
1;R00.0;Полесск;04.22;middleage;4;6921;6
1;R00.0;Полесск;04.22;young;8;6921;6
1;R00.0;Правдинск;04.22;young;8;4045;6
1;R00.0;Светлый;04.22;middleage;4;21441;6
1;R00.0;Светлый;04.22;young;8;21441;6
1;R00.1;Гвардейск;04.22;young;8;13353;6
1;R00.1;Калининград;04.22;children;13;498260;6
1;R00.1;Калининград;04.22;elderly;8;498260;6
1;R00.1;Калининград;04.22;young;9;498260;6
1;R00.2;Багратионовск;04.22;middleage;4;6401;6
1;R00.2;Калининград;04.22;children;12;498260;6
1;R00.2;Калининград;04.22;elderly;7;498260;6
1;R00.2;Калининград;04.22;middleage;6;498260;6
1;R00.2;Калининград;04.22;old;6;498260;6
1;R00.2;Калининград;04.22;young;10;498260;6
1;R00.2;Светлый;04.22;old;4;21441;6
1;R00.8;Гвардейск;04.22;children;9;13353;6
1;R00.8;Калининград;04.22;children;15;498260;6
1;R00.8;Калининград;04.22;young;8;498260;6
1;R00.8;Озерск;04.22;children;9;2427;6
1;R00.8;Озерск;04.22;young;8;2427;6
1;R00.8;Пионерский;04.22;elderly;7;12573;6
1;R00.8;Пионерский;04.22;old;3;12573;6
1;R01.0;Гурьевск;04.22;children;11;19670;6
1;R01.0;Калининград;04.22;children;16;498260;6
1;R01.0;Калининград;04.22;young;5;498260;6
1;R01.1;Калининград;04.22;children;22;498260;6
1;R01.1;Калининград;04.22;young;10;498260;6
1;R01.1;Неман;04.22;children;9;10765;6
1;R01.1;Озерск;04.22;young;8;2427;6
1;R01.1;Пионерский;04.22;children;10;12573;6
1;R01.1;Полесск;04.22;children;9;6921;6
1;R02;Гвардейск;04.22;middleage;4;13353;6
1;R02;Калининград;04.22;centenarians;6;498260;6
1;R02;Калининград;04.22;elderly;7;498260;6
1;R02;Калининград;04.22;middleage;5;498260;6
1;R02;Черняховск;04.22;elderly;7;35375;6
1;R03.0;Гусев;04.22;elderly;7;28177;6
1;R03.0;Зеленоградск;04.22;young;8;17296;6
1;R03.0;Калининград;04.22;elderly;7;498260;6
1;R03.0;Калининград;04.22;old;6;498260;6
1;R03.0;Калининград;04.22;young;11;498260;6
1;R03.0;Нестеров;04.22;elderly;7;3937;6
1;R03.0;Нестеров;04.22;middleage;4;3937;6
1;R03.0;Нестеров;04.22;young;8;3937;6
1;R03.0;Пионерский;04.22;young;8;12573;6
1;R03.0;Полесск;04.22;elderly;7;6921;6
1;R03.0;Полесск;04.22;middleage;4;6921;6
1;R03.0;Полесск;04.22;old;4;6921;6
1;R03.0;Полесск;04.22;young;9;6921;6
1;R03.0;Советск;04.22;elderly;6;38514;6
1;R03.0;Советск;04.22;young;8;38514;6
1;R03.1;Гвардейск;04.22;old;4;13353;6
1;R04.0;Балтийск;04.22;elderly;6;33946;6
1;R04.0;Гвардейск;04.22;children;8;13353;6
1;R04.0;Гурьевск;04.22;children;11;19670;6
1;R04.0;Гусев;04.22;children;8;28177;6
1;R04.0;Зеленоградск;04.22;old;3;17296;6
1;R04.0;Калининград;04.22;children;38;498260;6
1;R04.0;Калининград;04.22;elderly;8;498260;6
1;R04.0;Мамоново;04.22;children;8;8104;6
1;R04.0;Нестеров;04.22;middleage;3;3937;6
1;R04.0;Пионерский;04.22;elderly;6;12573;6
1;R04.0;Полесск;04.22;children;8;6921;6
1;R04.0;Полесск;04.22;young;8;6921;6
1;R04.0;Светлый;04.22;children;9;21441;6
1;R04.0;Советск;04.22;children;8;38514;6
1;R04.0;Черняховск;04.22;children;8;35375;6
1;R04.0;Черняховск;04.22;elderly;6;35375;6
1;R04.0;Черняховск;04.22;young;8;35375;6
1;R04.1;Пионерский;04.22;elderly;7;12573;6
1;R04.2;Балтийск;04.22;middleage;4;33946;6
1;R04.8;Калининград;04.22;young;8;498260;6
1;R04.9;Гурьевск;04.22;elderly;6;19670;6
1;R04.9;Калининград;04.22;children;12;498260;6
1;R05;Гурьевск;04.22;children;10;19670;6
1;R05;Гусев;04.22;elderly;7;28177;6
1;R05;Гусев;04.22;young;8;28177;6
1;R05;Калининград;04.22;centenarians;4;498260;6
1;R05;Калининград;04.22;children;16;498260;6
1;R05;Калининград;04.22;elderly;10;498260;6
1;R05;Калининград;04.22;old;7;498260;6
1;R05;Калининград;04.22;young;11;498260;6
1;R05;Озерск;04.22;elderly;7;2427;6
1;R05;Пионерский;04.22;elderly;7;12573;6
1;R05;Светлый;04.22;children;10;21441;6
1;R05;Светлый;04.22;elderly;7;21441;6
1;R05;Светлый;04.22;middleage;4;21441;6
1;R05;Черняховск;04.22;children;10;35375;6
1;R06.0;Калининград;04.22;middleage;5;498260;6
1;R06.0;Калининград;04.22;young;9;498260;6
1;R06.0;Нестеров;04.22;elderly;7;3937;6
1;R06.0;Нестеров;04.22;middleage;4;3937;6
1;R06.0;Светлый;04.22;elderly;7;21441;6
1;R06.0;Светлый;04.22;old;4;21441;6
1;R06.1;Калининград;04.22;children;12;498260;6
1;R06.2;Полесск;04.22;elderly;7;6921;6
1;R06.7;Калининград;04.22;children;12;498260;6
1;R07.0;Гурьевск;04.22;children;11;19670;6
1;R07.0;Калининград;04.22;children;11;498260;6
1;R07.1;Калининград;04.22;elderly;7;498260;6
1;R07.1;Озерск;04.22;elderly;7;2427;6
1;R07.2;Гурьевск;04.22;middleage;3;19670;6
1;R07.2;Калининград;04.22;children;17;498260;6
1;R07.2;Калининград;04.22;middleage;6;498260;6
1;R07.2;Калининград;04.22;old;6;498260;6
1;R07.2;Калининград;04.22;young;9;498260;6
1;R07.2;Нестеров;04.22;elderly;7;3937;6
1;R07.2;Светлый;04.22;elderly;7;21441;6
1;R07.2;Черняховск;04.22;children;9;35375;6
1;R07.3;Калининград;04.22;children;12;498260;6
1;R07.3;Калининград;04.22;elderly;7;498260;6
1;R07.4;Гвардейск;04.22;young;8;13353;6
1;R07.4;Зеленоградск;04.22;elderly;7;17296;6
1;R07.4;Калининград;04.22;children;13;498260;6
1;R07.4;Калининград;04.22;middleage;6;498260;6
1;R07.4;Калининград;04.22;young;9;498260;6
1;R07.4;Нестеров;04.22;elderly;7;3937;6
1;R07.4;Озерск;04.22;middleage;4;2427;6
1;R07.4;Полесск;04.22;young;8;6921;6
1;R07.4;Светлый;04.22;elderly;7;21441;6
1;R07.4;Славск;04.22;young;8;3964;6
1;R09.1;Багратионовск;04.22;elderly;7;6401;6
1;R09.1;Гурьевск;04.22;elderly;6;19670;6
1;R09.1;Калининград;04.22;elderly;8;498260;6
1;R09.1;Черняховск;04.22;elderly;7;35375;6
1;R09.8;Калининград;04.22;children;13;498260;6
1;R10.0;Балтийск;04.22;children;9;33946;6
1;R10.0;Калининград;04.22;elderly;8;498260;6
1;R10.0;Калининград;04.22;old;6;498260;6
1;R10.0;Калининград;04.22;young;9;498260;6
1;R10.0;Озерск;04.22;elderly;7;2427;6
1;R10.0;Черняховск;04.22;children;9;35375;6
1;R10.0;Черняховск;04.22;young;8;35375;6
1;R10.1;Гусев;04.22;middleage;4;28177;6
1;R10.1;Зеленоградск;04.22;elderly;7;17296;6
1;R10.1;Калининград;04.22;children;17;498260;6
1;R10.1;Калининград;04.22;elderly;7;498260;6
1;R10.1;Калининград;04.22;middleage;6;498260;6
1;R10.1;Калининград;04.22;young;9;498260;6
1;R10.1;Нестеров;04.22;middleage;4;3937;6
1;R10.1;Озерск;04.22;children;9;2427;6
1;R10.1;Правдинск;04.22;children;9;4045;6
1;R10.1;Светлый;04.22;elderly;7;21441;6
1;R10.1;Славск;04.22;children;9;3964;6
1;R10.2;Калининград;04.22;young;9;498260;6
1;R10.3;Балтийск;04.22;young;8;33946;6
1;R10.3;Гусев;04.22;middleage;4;28177;6
1;R10.3;Зеленоградск;04.22;elderly;7;17296;6
1;R10.3;Мамоново;04.22;children;10;8104;6
1;R10.3;Нестеров;04.22;children;9;3937;6
1;R10.3;Правдинск;04.22;children;9;4045;6
1;R10.3;Славск;04.22;children;9;3964;6
1;R10.3;Черняховск;04.22;children;10;35375;6
1;R10.4;Багратионовск;04.22;children;9;6401;6
1;R10.4;Зеленоградск;04.22;children;9;17296;6
1;R10.4;Калининград;04.22;children;39;498260;6
1;R10.4;Калининград;04.22;young;11;498260;6
1;R10.4;Мамоново;04.22;middleage;3;8104;6
1;R10.4;Неман;04.22;children;8;10765;6
1;R10.4;Нестеров;04.22;young;8;3937;6
1;R10.4;Озерск;04.22;children;8;2427;6
1;R10.4;Озерск;04.22;elderly;7;2427;6
1;R10.4;Озерск;04.22;middleage;3;2427;6
1;R10.4;Озерск;04.22;young;8;2427;6
1;R10.4;Полесск;04.22;young;8;6921;6
1;R10.4;Светлый;04.22;children;9;21441;6
1;R10.4;Светлый;04.22;young;8;21441;6
1;R10.4;Черняховск;04.22;children;8;35375;6
1;R10.4;Черняховск;04.22;old;3;35375;6
1;R11;Гурьевск;04.22;children;9;19670;6
1;R11;Гусев;04.22;children;9;28177;6
1;R11;Гусев;04.22;young;8;28177;6
1;R11;Калининград;04.22;children;14;498260;6
1;R11;Озерск;04.22;children;9;2427;6
1;R13;Калининград;04.22;elderly;8;498260;6
1;R13;Калининград;04.22;young;9;498260;6
1;R14;Гурьевск;04.22;young;7;19670;6
1;R15;Калининград;04.22;children;12;498260;6
1;R16.0;Гусев;04.22;elderly;7;28177;6
1;R16.1;Гурьевск;04.22;children;9;19670;6
1;R16.1;Калининград;04.22;children;11;498260;6
1;R17;Калининград;04.22;children;13;498260;6
1;R17;Калининград;04.22;old;6;498260;6
1;R17;Калининград;04.22;young;9;498260;6
1;R17;Черняховск;04.22;children;10;35375;6
1;R18;Гурьевск;04.22;middleage;3;19670;6
1;R18;Калининград;04.22;elderly;8;498260;6
1;R18;Калининград;04.22;middleage;6;498260;6
1;R18;Калининград;04.22;old;6;498260;6
1;R18;Пионерский;04.22;centenarians;4;12573;6
1;R18;Пионерский;04.22;old;4;12573;6
1;R18;Светлый;04.22;elderly;7;21441;6
1;R19.0;Светлый;04.22;children;10;21441;6
1;R19.4;Озерск;04.22;children;9;2427;6
1;R19.8;Калининград;04.22;young;9;498260;6
1;R20.2;Калининград;04.22;young;8;498260;6
1;R20.8;Багратионовск;04.22;children;10;6401;6
1;R21;Калининград;04.22;children;13;498260;6
1;R21;Калининград;04.22;elderly;8;498260;6
1;R21;Калининград;04.22;middleage;6;498260;6
1;R21;Озерск;04.22;children;10;2427;6
1;R21;Черняховск;04.22;children;10;35375;6
1;R21;Черняховск;04.22;middleage;4;35375;6
1;R23.3;Калининград;04.22;children;11;498260;6
1;R23.8;Калининград;04.22;children;11;498260;6
1;R23.8;Калининград;04.22;old;6;498260;6
1;R25.1;Калининград;04.22;young;9;498260;6
1;R25.1;Черняховск;04.22;young;8;35375;6
1;R25.2;Гусев;04.22;middleage;4;28177;6
1;R25.2;Калининград;04.22;young;9;498260;6
1;R25.8;Калининград;04.22;children;20;498260;6
1;R26.2;Калининград;04.22;children;11;498260;6
1;R26.8;Калининград;04.22;children;11;498260;6
1;R26.8;Светлый;04.22;children;10;21441;6
1;R27.0;Калининград;04.22;elderly;6;498260;6
1;R29.8;Калининград;04.22;children;13;498260;6
1;R29.8;Калининград;04.22;young;9;498260;6
1;R30.9;Гурьевск;04.22;centenarians;3;19670;6
1;R30.9;Нестеров;04.22;elderly;7;3937;6
1;R31;Гвардейск;04.22;young;8;13353;6
1;R31;Гусев;04.22;elderly;7;28177;6
1;R31;Калининград;04.22;children;13;498260;6
1;R31;Калининград;04.22;elderly;9;498260;6
1;R31;Калининград;04.22;middleage;6;498260;6
1;R31;Калининград;04.22;old;7;498260;6
1;R31;Калининград;04.22;young;8;498260;6
1;R31;Неман;04.22;young;8;10765;6
1;R31;Озерск;04.22;elderly;7;2427;6
1;R31;Озерск;04.22;middleage;4;2427;6
1;R31;Озерск;04.22;young;8;2427;6
1;R31;Пионерский;04.22;elderly;7;12573;6
1;R31;Правдинск;04.22;middleage;4;4045;6
1;R32;Гурьевск;04.22;children;10;19670;6
1;R32;Гурьевск;04.22;young;8;19670;6
1;R32;Калининград;04.22;children;17;498260;6
1;R32;Калининград;04.22;old;8;498260;6
1;R32;Правдинск;04.22;children;9;4045;6
1;R32;Светлый;04.22;children;10;21441;6
1;R33;Гурьевск;04.22;elderly;6;19670;6
1;R33;Гусев;04.22;old;4;28177;6
1;R33;Калининград;04.22;centenarians;5;498260;6
1;R33;Калининград;04.22;old;6;498260;6
1;R33;Нестеров;04.22;centenarians;4;3937;6
1;R33;Нестеров;04.22;elderly;7;3937;6
1;R33;Нестеров;04.22;old;4;3937;6
1;R33;Озерск;04.22;elderly;7;2427;6
1;R39.1;Балтийск;04.22;elderly;7;33946;6
1;R39.1;Гусев;04.22;elderly;7;28177;6
1;R42;Калининград;04.22;elderly;7;498260;6
1;R43.0;Светлый;04.22;young;8;21441;6
1;R43.8;Калининград;04.22;children;11;498260;6
1;R44.3;Черняховск;04.22;middleage;3;35375;6
1;R45.0;Калининград;04.22;children;16;498260;6
1;R45.0;Калининград;04.22;young;7;498260;6
1;R45.1;Калининград;04.22;children;6;498260;6
1;R45.1;Калининград;04.22;young;6;498260;6
1;R45.1;Советск;04.22;children;10;38514;6
