PATIENT_SEX;MKB_CODE;ADRES;VISIT_MONTH_YEAR;AGE_CATEGORY;PATIENT_ID_COUNT
1;J40;Калининград;04.22;old;0
1;J40;Калининград;04.22;young;2
1;J40;Мамоново;04.22;children;0
1;J40;Нестеров;04.22;children;0
1;J40;Нестеров;04.22;young;0
1;J40;Пионерский;04.22;children;0
1;J40;Пионерский;04.22;elderly;0
1;J40;Пионерский;04.22;old;0
1;J40;Пионерский;04.22;young;0
1;J40;Полесск;04.22;children;0
1;J41.0;Балтийск;04.22;elderly;2
1;J41.0;Балтийск;04.22;old;1
1;J41.0;Гвардейск;04.22;elderly;1
1;J41.0;Гурьевск;04.22;children;1
1;J41.0;Гурьевск;04.22;young;2
1;J41.0;Калининград;04.22;children;3
1;J41.0;Калининград;04.22;elderly;42
1;J41.0;Калининград;04.22;middleage;18
1;J41.0;Калининград;04.22;old;9
1;J41.0;Калининград;04.22;young;20
1;J41.0;Мамоново;04.22;elderly;1
1;J41.0;Нестеров;04.22;middleage;1
1;J41.0;Озерск;04.22;elderly;1
1;J41.0;Пионерский;04.22;elderly;2
1;J41.0;Полесск;04.22;children;0
1;J41.0;Правдинск;04.22;elderly;1
1;J41.0;Правдинск;04.22;young;2
1;J41.0;Светлый;04.22;elderly;1
1;J41.0;Светлый;04.22;middleage;1
1;J41.0;Светлый;04.22;old;1
1;J41.0;Славск;04.22;elderly;1
1;J41.0;Славск;04.22;middleage;1
1;J41.0;Советск;04.22;centenarians;0
1;J41.0;Советск;04.22;elderly;2
1;J41.0;Черняховск;04.22;elderly;2
1;J41.0;Черняховск;04.22;middleage;2
1;J41.0;Черняховск;04.22;old;1
1;J41.1;Гурьевск;04.22;elderly;0
1;J41.1;Гурьевск;04.22;middleage;1
1;J41.1;Гурьевск;04.22;young;0
1;J41.1;Калининград;04.22;elderly;3
1;J41.1;Калининград;04.22;old;0
1;J41.8;Калининград;04.22;elderly;4
1;J41.8;Калининград;04.22;middleage;1
1;J41.8;Калининград;04.22;young;2
1;J41.8;Пионерский;04.22;elderly;0
1;J42;Багратионовск;04.22;middleage;1
1;J42;Балтийск;04.22;elderly;2
1;J42;Балтийск;04.22;young;2
1;J42;Гусев;04.22;old;1
1;J42;Зеленоградск;04.22;elderly;2
1;J42;Калининград;04.22;centenarians;3
1;J42;Калининград;04.22;elderly;42
1;J42;Калининград;04.22;middleage;18
1;J42;Калининград;04.22;old;9
1;J42;Калининград;04.22;young;19
1;J42;Краснознаменск;04.22;elderly;1
1;J42;Краснознаменск;04.22;old;1
1;J42;Мамоново;04.22;middleage;1
1;J42;Пионерский;04.22;old;1
1;J42;Правдинск;04.22;young;2
1;J42;Черняховск;04.22;elderly;1
1;J42;Черняховск;04.22;middleage;2
1;J43.1;Калининград;04.22;middleage;0
1;J43.2;Калининград;04.22;elderly;0
1;J43.8;Зеленоградск;04.22;elderly;0
1;J43.8;Калининград;04.22;young;0
1;J43.8;Пионерский;04.22;elderly;0
1;J43.9;Гвардейск;04.22;elderly;0
1;J43.9;Гвардейск;04.22;young;0
1;J43.9;Гурьевск;04.22;young;-1
1;J43.9;Калининград;04.22;elderly;0
1;J43.9;Калининград;04.22;middleage;0
1;J43.9;Калининград;04.22;young;0
1;J43.9;Советск;04.22;middleage;0
1;J44.0;Балтийск;04.22;elderly;0
1;J44.0;Калининград;04.22;centenarians;0
1;J44.0;Калининград;04.22;elderly;1
1;J44.0;Калининград;04.22;old;0
1;J44.0;Калининград;04.22;young;0
1;J44.0;Черняховск;04.22;middleage;0
1;J44.0;Черняховск;04.22;old;0
1;J44.1;Гусев;04.22;old;0
1;J44.1;Калининград;04.22;elderly;4
1;J44.1;Калининград;04.22;old;1
1;J44.1;Калининград;04.22;young;1
1;J44.1;Нестеров;04.22;elderly;0
1;J44.1;Светлый;04.22;elderly;0
1;J44.1;Советск;04.22;old;0
1;J44.8;Багратионовск;04.22;middleage;4
1;J44.8;Балтийск;04.22;middleage;4
1;J44.8;Гвардейск;04.22;elderly;-1
1;J44.8;Гурьевск;04.22;elderly;3
1;J44.8;Гурьевск;04.22;middleage;6
1;J44.8;Гусев;04.22;elderly;-1
1;J44.8;Гусев;04.22;old;2
1;J44.8;Зеленоградск;04.22;elderly;-1
1;J44.8;Калининград;04.22;centenarians;14
1;J44.8;Калининград;04.22;elderly;53
1;J44.8;Калининград;04.22;middleage;27
1;J44.8;Калининград;04.22;old;25
1;J44.8;Калининград;04.22;young;11
1;J44.8;Мамоново;04.22;elderly;-2
1;J44.8;Нестеров;04.22;elderly;-2
1;J44.8;Озерск;04.22;elderly;-2
1;J44.8;Пионерский;04.22;elderly;-1
1;J44.8;Пионерский;04.22;middleage;4
1;J44.8;Пионерский;04.22;old;2
1;J44.8;Полесск;04.22;middleage;4
1;J44.8;Правдинск;04.22;elderly;-1
1;J44.8;Правдинск;04.22;middleage;4
1;J44.8;Правдинск;04.22;old;2
1;J44.8;Светлый;04.22;old;2
1;J44.8;Славск;04.22;elderly;-2
1;J44.8;Советск;04.22;middleage;4
1;J44.8;Советск;04.22;old;2
1;J44.8;Черняховск;04.22;elderly;-1
1;J44.8;Черняховск;04.22;middleage;4
1;J44.8;Черняховск;04.22;old;3
1;J44.9;Багратионовск;04.22;elderly;1
1;J44.9;Гвардейск;04.22;elderly;1
1;J44.9;Гурьевск;04.22;children;2
1;J44.9;Гурьевск;04.22;elderly;3
1;J44.9;Гурьевск;04.22;middleage;2
1;J44.9;Калининград;04.22;centenarians;-1
1;J44.9;Калининград;04.22;elderly;13
1;J44.9;Калининград;04.22;middleage;0
1;J44.9;Калининград;04.22;old;0
1;J44.9;Калининград;04.22;young;3
1;J44.9;Мамоново;04.22;middleage;1
1;J44.9;Неман;04.22;elderly;0
1;J44.9;Нестеров;04.22;middleage;0
1;J44.9;Озерск;04.22;children;0
1;J44.9;Озерск;04.22;middleage;1
1;J44.9;Полесск;04.22;elderly;1
1;J44.9;Полесск;04.22;middleage;0
1;J44.9;Правдинск;04.22;elderly;0
1;J44.9;Светлый;04.22;young;1
1;J44.9;Славск;04.22;elderly;0
1;J44.9;Славск;04.22;middleage;1
1;J44.9;Советск;04.22;old;0
1;J44.9;Черняховск;04.22;elderly;1
1;J44.9;Черняховск;04.22;old;0
1;J45.0;Багратионовск;04.22;children;0
1;J45.0;Гвардейск;04.22;young;1
1;J45.0;Гурьевск;04.22;children;4
1;J45.0;Гурьевск;04.22;young;2
1;J45.0;Гусев;04.22;children;0
1;J45.0;Зеленоградск;04.22;young;2
1;J45.0;Калининград;04.22;children;42
1;J45.0;Калининград;04.22;elderly;2
1;J45.0;Калининград;04.22;middleage;0
1;J45.0;Калининград;04.22;young;15
1;J45.0;Мамоново;04.22;old;0
1;J45.0;Нестеров;04.22;children;0
1;J45.0;Пионерский;04.22;children;1
1;J45.0;Пионерский;04.22;young;1
1;J45.0;Полесск;04.22;young;2
1;J45.0;Правдинск;04.22;children;0
1;J45.0;Светлый;04.22;children;0
1;J45.0;Светлый;04.22;young;1
1;J45.0;Славск;04.22;elderly;0
1;J45.0;Славск;04.22;young;1
1;J45.0;Советск;04.22;young;1
1;J45.0;Черняховск;04.22;children;0
1;J45.0;Черняховск;04.22;young;2
1;J45.1;Калининград;04.22;middleage;0
1;J45.1;Калининград;04.22;young;0
1;J45.1;Мамоново;04.22;elderly;0
1;J45.8;Багратионовск;04.22;young;2
1;J45.8;Балтийск;04.22;elderly;-4
1;J45.8;Гвардейск;04.22;elderly;-1
1;J45.8;Гвардейск;04.22;middleage;-3
1;J45.8;Гвардейск;04.22;young;3
1;J45.8;Гурьевск;04.22;centenarians;5
1;J45.8;Гурьевск;04.22;elderly;5
1;J45.8;Гурьевск;04.22;middleage;4
1;J45.8;Гурьевск;04.22;old;10
1;J45.8;Гурьевск;04.22;young;10
1;J45.8;Гусев;04.22;young;3
1;J45.8;Зеленоградск;04.22;elderly;-1
1;J45.8;Зеленоградск;04.22;old;1
1;J45.8;Зеленоградск;04.22;young;2
1;J45.8;Калининград;04.22;elderly;63
1;J45.8;Калининград;04.22;middleage;64
1;J45.8;Калининград;04.22;old;16
1;J45.8;Калининград;04.22;young;37
1;J45.8;Неман;04.22;elderly;-2
1;J45.8;Нестеров;04.22;centenarians;2
1;J45.8;Пионерский;04.22;elderly;-4
1;J45.8;Пионерский;04.22;old;0
1;J45.8;Пионерский;04.22;young;2
1;J45.8;Правдинск;04.22;centenarians;2
1;J45.8;Правдинск;04.22;elderly;-5
1;J45.8;Правдинск;04.22;young;2
1;J45.8;Светлый;04.22;centenarians;1
1;J45.8;Светлый;04.22;elderly;-5
1;J45.8;Светлый;04.22;middleage;-3
1;J45.8;Светлый;04.22;young;2
1;J45.8;Славск;04.22;elderly;-5
1;J45.8;Славск;04.22;middleage;-3
1;J45.8;Славск;04.22;young;2
1;J45.8;Советск;04.22;young;2
1;J45.8;Черняховск;04.22;elderly;-4
1;J45.8;Черняховск;04.22;young;2
1;J45.9;Гвардейск;04.22;young;0
1;J45.9;Гурьевск;04.22;children;1
1;J45.9;Гурьевск;04.22;old;0
1;J45.9;Гурьевск;04.22;young;0
1;J45.9;Гусев;04.22;young;0
1;J45.9;Зеленоградск;04.22;children;0
1;J45.9;Калининград;04.22;children;6
1;J45.9;Калининград;04.22;elderly;3
1;J45.9;Калининград;04.22;middleage;1
1;J45.9;Калининград;04.22;young;7
1;J45.9;Мамоново;04.22;old;0
1;J45.9;Пионерский;04.22;elderly;0
1;J45.9;Полесск;04.22;young;0
1;J45.9;Славск;04.22;old;0
1;J45.9;Советск;04.22;young;0
1;J47;Гвардейск;04.22;young;0
1;J47;Калининград;04.22;young;0
1;J47;Правдинск;04.22;elderly;0
1;J63.8;Гурьевск;04.22;elderly;0
1;J68.0;Калининград;04.22;elderly;0
1;J70.8;Калининград;04.22;children;2
1;J70.9;Калининград;04.22;children;2
1;J84.1;Багратионовск;04.22;middleage;0
1;J84.1;Гвардейск;04.22;elderly;0
1;J84.1;Гурьевск;04.22;old;0
1;J84.1;Гусев;04.22;elderly;0
1;J84.1;Калининград;04.22;centenarians;1
1;J84.1;Калининград;04.22;elderly;4
1;J84.1;Калининград;04.22;middleage;1
1;J84.1;Калининград;04.22;old;0
1;J84.1;Калининград;04.22;young;2
1;J84.1;Краснознаменск;04.22;elderly;0
1;J84.1;Озерск;04.22;young;0
1;J84.9;Балтийск;04.22;middleage;0
1;J84.9;Гурьевск;04.22;elderly;0
1;J84.9;Гурьевск;04.22;young;-1
1;J84.9;Калининград;04.22;elderly;3
1;J84.9;Калининград;04.22;middleage;1
1;J84.9;Калининград;04.22;young;1
1;J84.9;Полесск;04.22;elderly;0
1;J84.9;Славск;04.22;elderly;0
1;J85.0;Калининград;04.22;young;0
1;J85.1;Калининград;04.22;elderly;0
1;J85.2;Калининград;04.22;elderly;0
1;J85.2;Калининград;04.22;middleage;0
1;J86.0;Калининград;04.22;middleage;0
1;J86.0;Калининград;04.22;young;0
1;J90;Калининград;04.22;elderly;0
1;J90;Калининград;04.22;middleage;0
1;J93.1;Пионерский;04.22;middleage;0
1;J94.8;Балтийск;04.22;elderly;0
1;J94.8;Калининград;04.22;centenarians;0
1;J94.8;Калининград;04.22;elderly;1
1;J94.8;Калининград;04.22;old;0
1;J94.8;Озерск;04.22;elderly;0
1;J94.8;Светлый;04.22;elderly;0
1;J94.9;Гурьевск;04.22;old;0
1;J94.9;Калининград;04.22;middleage;0
1;J94.9;Советск;04.22;old;0
1;J96.0;Калининград;04.22;elderly;0
1;J98.4;Зеленоградск;04.22;elderly;0
1;J98.4;Калининград;04.22;elderly;1
1;J98.4;Калининград;04.22;middleage;0
1;J98.4;Калининград;04.22;old;0
1;J98.4;Неман;04.22;young;0
1;J98.4;Полесск;04.22;elderly;0
1;J98.4;Полесск;04.22;middleage;0
1;J98.4;Светлый;04.22;young;0
1;J98.5;Калининград;04.22;young;0
1;J98.8;Калининград;04.22;young;0
1;J98.9;Калининград;04.22;old;0
1;K00.0;Калининград;04.22;children;4
1;K00.6;Гусев;04.22;children;2
1;K00.6;Калининград;04.22;children;24
1;K00.6;Калининград;04.22;elderly;1
1;K00.6;Калининград;04.22;middleage;0
1;K00.6;Калининград;04.22;young;15
1;K00.6;Неман;04.22;children;0
1;K00.6;Черняховск;04.22;children;0
1;K00.6;Черняховск;04.22;young;1
1;K00.7;Багратионовск;04.22;children;-2
1;K00.7;Балтийск;04.22;children;1
1;K00.7;Гурьевск;04.22;children;7
1;K00.7;Гусев;04.22;children;-1
1;K00.7;Зеленоградск;04.22;children;1
1;K00.7;Калининград;04.22;children;104
1;K00.7;Калининград;04.22;elderly;6
1;K00.7;Калининград;04.22;middleage;6
1;K00.7;Калининград;04.22;young;47
1;K00.7;Неман;04.22;children;-2
1;K00.7;Нестеров;04.22;children;-2
1;K00.7;Озерск;04.22;children;-2
1;K00.7;Пионерский;04.22;children;2
1;K00.7;Правдинск;04.22;children;-1
1;K00.7;Славск;04.22;children;0
1;K00.7;Черняховск;04.22;children;-1
1;K01.0;Калининград;04.22;children;4
1;K02.0;Калининград;04.22;children;106
1;K02.0;Калининград;04.22;elderly;6
1;K02.0;Калининград;04.22;middleage;7
1;K02.0;Калининград;04.22;young;11
1;K02.0;Пионерский;04.22;children;-1
1;K02.0;Правдинск;04.22;children;-1
1;K02.0;Черняховск;04.22;children;-1
1;K02.1;Балтийск;04.22;children;17
1;K02.1;Балтийск;04.22;young;6
1;K02.1;Гурьевск;04.22;children;91
1;K02.1;Гурьевск;04.22;elderly;14
1;K02.1;Гурьевск;04.22;middleage;8
1;K02.1;Гурьевск;04.22;old;1
1;K02.1;Гурьевск;04.22;young;47
1;K02.1;Гусев;04.22;children;24
1;K02.1;Гусев;04.22;elderly;6
1;K02.1;Гусев;04.22;middleage;0
1;K02.1;Гусев;04.22;young;18
1;K02.1;Калининград;04.22;centenarians;11
1;K02.1;Калининград;04.22;children;300
1;K02.1;Калининград;04.22;elderly;179
1;K02.1;Калининград;04.22;middleage;125
1;K02.1;Калининград;04.22;old;12
1;K02.1;Калининград;04.22;young;396
1;K02.1;Неман;04.22;children;18
1;K02.1;Озерск;04.22;children;-1
1;K02.1;Озерск;04.22;middleage;-9
1;K02.1;Озерск;04.22;young;2
1;K02.1;Пионерский;04.22;children;26
1;K02.1;Пионерский;04.22;elderly;8
1;K02.1;Пионерский;04.22;middleage;2
1;K02.1;Пионерский;04.22;young;23
1;K02.1;Правдинск;04.22;children;19
1;K02.1;Правдинск;04.22;elderly;-1
1;K02.1;Правдинск;04.22;middleage;-2
1;K02.1;Правдинск;04.22;old;-7
1;K02.1;Правдинск;04.22;young;11
1;K02.1;Светлый;04.22;children;11
1;K02.1;Светлый;04.22;elderly;-1
1;K02.1;Светлый;04.22;middleage;-7
1;K02.1;Светлый;04.22;young;6
1;K02.1;Советск;04.22;centenarians;0
1;K02.1;Советск;04.22;children;32
1;K02.1;Советск;04.22;elderly;15
1;K02.1;Советск;04.22;middleage;7
1;K02.1;Советск;04.22;old;2
1;K02.1;Советск;04.22;young;48
1;K02.1;Черняховск;04.22;centenarians;-3
1;K02.1;Черняховск;04.22;children;24
1;K02.1;Черняховск;04.22;elderly;6
1;K02.1;Черняховск;04.22;middleage;0
1;K02.1;Черняховск;04.22;young;18
1;K02.2;Калининград;04.22;children;5
1;K02.2;Калининград;04.22;elderly;6
1;K02.2;Калининград;04.22;middleage;0
1;K02.2;Калининград;04.22;young;6
1;K02.2;Неман;04.22;children;1
1;K02.2;Неман;04.22;elderly;0
1;K02.2;Неман;04.22;young;2
1;K02.3;Светлый;04.22;middleage;0
1;K02.8;Гурьевск;04.22;children;2
1;K02.8;Гурьевск;04.22;elderly;4
1;K02.8;Гурьевск;04.22;middleage;7
1;K02.8;Гурьевск;04.22;young;13
1;K02.8;Гусев;04.22;children;0
1;K02.8;Гусев;04.22;middleage;0
1;K02.8;Гусев;04.22;young;13
1;K02.8;Калининград;04.22;centenarians;1
1;K02.8;Калининград;04.22;children;18
1;K02.8;Калининград;04.22;elderly;40
1;K02.8;Калининград;04.22;middleage;44
1;K02.8;Калининград;04.22;old;9
1;K02.8;Калининград;04.22;young;282
1;K02.8;Озерск;04.22;middleage;0
1;K02.8;Озерск;04.22;young;7
1;K02.8;Пионерский;04.22;children;-1
1;K02.8;Пионерский;04.22;elderly;3
1;K02.8;Пионерский;04.22;middleage;3
1;K02.8;Пионерский;04.22;old;-2
1;K02.8;Пионерский;04.22;young;14
1;K02.8;Правдинск;04.22;children;0
1;K02.8;Правдинск;04.22;elderly;-1
1;K02.8;Правдинск;04.22;middleage;0
1;K02.8;Светлый;04.22;children;0
1;K02.8;Светлый;04.22;middleage;-1
1;K02.8;Светлый;04.22;young;7
1;K02.8;Советск;04.22;elderly;1
1;K02.8;Советск;04.22;middleage;2
1;K02.8;Советск;04.22;young;12
1;K02.8;Черняховск;04.22;children;10
1;K02.8;Черняховск;04.22;elderly;4
1;K02.8;Черняховск;04.22;middleage;4
1;K02.8;Черняховск;04.22;old;-3
1;K02.8;Черняховск;04.22;young;15
1;K02.9;Гурьевск;04.22;children;1
1;K02.9;Калининград;04.22;children;4
1;K03.0;Калининград;04.22;elderly;0
1;K03.6;Черняховск;04.22;children;0
1;K03.8;Пионерский;04.22;children;0
1;K04.0;Балтийск;04.22;children;16
1;K04.0;Гурьевск;04.22;centenarians;0
1;K04.0;Гурьевск;04.22;children;38
1;K04.0;Гурьевск;04.22;elderly;6
1;K04.0;Гурьевск;04.22;middleage;7
1;K04.0;Гурьевск;04.22;young;18
1;K04.0;Гусев;04.22;children;21
1;K04.0;Гусев;04.22;elderly;-2
1;K04.0;Гусев;04.22;middleage;-2
1;K04.0;Гусев;04.22;young;11
1;K04.0;Калининград;04.22;centenarians;1
1;K04.0;Калининград;04.22;children;252
1;K04.0;Калининград;04.22;elderly;-17
1;K04.0;Калининград;04.22;middleage;3
1;K04.0;Калининград;04.22;old;8
1;K04.0;Калининград;04.22;young;251
1;K04.0;Озерск;04.22;young;0
1;K04.0;Пионерский;04.22;children;15
1;K04.0;Пионерский;04.22;elderly;-1
1;K04.0;Пионерский;04.22;middleage;-1
1;K04.0;Пионерский;04.22;old;-5
1;K04.0;Пионерский;04.22;young;14
1;K04.0;Правдинск;04.22;children;8
1;K04.0;Правдинск;04.22;elderly;-8
1;K04.0;Правдинск;04.22;middleage;-7
1;K04.0;Правдинск;04.22;young;5
1;K04.0;Светлый;04.22;centenarians;-1
1;K04.0;Светлый;04.22;children;10
1;K04.0;Светлый;04.22;elderly;-6
1;K04.0;Светлый;04.22;middleage;-6
1;K04.0;Светлый;04.22;young;4
1;K04.0;Советск;04.22;children;28
1;K04.0;Советск;04.22;elderly;7
1;K04.0;Советск;04.22;middleage;5
1;K04.0;Советск;04.22;old;0
1;K04.0;Советск;04.22;young;30
1;K04.0;Черняховск;04.22;centenarians;-2
1;K04.0;Черняховск;04.22;children;20
1;K04.0;Черняховск;04.22;elderly;0
1;K04.0;Черняховск;04.22;middleage;0
1;K04.0;Черняховск;04.22;old;-6
1;K04.0;Черняховск;04.22;young;12
1;K04.1;Калининград;04.22;middleage;0
1;K04.4;Гусев;04.22;elderly;-2
1;K04.4;Гусев;04.22;middleage;-1
1;K04.4;Гусев;04.22;young;0
1;K04.4;Калининград;04.22;centenarians;2
1;K04.4;Калининград;04.22;children;241
1;K04.4;Калининград;04.22;elderly;6
1;K04.4;Калининград;04.22;middleage;8
1;K04.4;Калининград;04.22;old;3
1;K04.4;Калининград;04.22;young;32
1;K04.4;Неман;04.22;elderly;-2
1;K04.4;Неман;04.22;middleage;-1
1;K04.4;Неман;04.22;old;-1
1;K04.4;Неман;04.22;young;0
1;K04.4;Пионерский;04.22;centenarians;-3
1;K04.4;Пионерский;04.22;children;6
1;K04.4;Пионерский;04.22;elderly;0
1;K04.4;Пионерский;04.22;middleage;0
1;K04.4;Пионерский;04.22;old;-5
1;K04.4;Пионерский;04.22;young;3
1;K04.4;Правдинск;04.22;children;11
1;K04.4;Правдинск;04.22;middleage;-1
1;K04.4;Правдинск;04.22;young;0
1;K04.4;Светлый;04.22;children;6
1;K04.4;Светлый;04.22;elderly;-2
1;K04.4;Светлый;04.22;middleage;0
1;K04.4;Светлый;04.22;old;-1
1;K04.4;Светлый;04.22;young;0
1;K04.4;Черняховск;04.22;children;17
1;K04.4;Черняховск;04.22;elderly;2
1;K04.4;Черняховск;04.22;middleage;1
1;K04.4;Черняховск;04.22;young;5
1;K04.5;Балтийск;04.22;children;7
1;K04.5;Гурьевск;04.22;children;8
1;K04.5;Гурьевск;04.22;elderly;11
1;K04.5;Гурьевск;04.22;middleage;5
1;K04.5;Гурьевск;04.22;young;15
1;K04.5;Гусев;04.22;centenarians;-3
1;K04.5;Гусев;04.22;children;22
1;K04.5;Гусев;04.22;elderly;5
1;K04.5;Гусев;04.22;middleage;-2
1;K04.5;Гусев;04.22;old;-1
1;K04.5;Гусев;04.22;young;13
1;K04.5;Калининград;04.22;centenarians;15
1;K04.5;Калининград;04.22;children;-14
1;K04.5;Калининград;04.22;elderly;172
1;K04.5;Калининград;04.22;middleage;180
1;K04.5;Калининград;04.22;old;47
1;K04.5;Калининград;04.22;young;305
1;K04.5;Неман;04.22;children;13
1;K04.5;Неман;04.22;elderly;2
1;K04.5;Неман;04.22;middleage;-2
1;K04.5;Неман;04.22;old;-2
1;K04.5;Неман;04.22;young;8
1;K04.5;Озерск;04.22;children;2
1;K04.5;Пионерский;04.22;centenarians;-1
1;K04.5;Пионерский;04.22;children;16
1;K04.5;Пионерский;04.22;elderly;7
1;K04.5;Пионерский;04.22;middleage;-1
1;K04.5;Пионерский;04.22;old;0
1;K04.5;Пионерский;04.22;young;14
1;K04.5;Правдинск;04.22;children;11
1;K04.5;Правдинск;04.22;elderly;2
1;K04.5;Правдинск;04.22;middleage;-1
1;K04.5;Правдинск;04.22;old;-3
1;K04.5;Правдинск;04.22;young;7
1;K04.5;Светлый;04.22;children;9
1;K04.5;Светлый;04.22;elderly;0
1;K04.5;Светлый;04.22;middleage;-8
1;K04.5;Светлый;04.22;young;4
1;K04.5;Советск;04.22;centenarians;2
1;K04.5;Советск;04.22;children;29
1;K04.5;Советск;04.22;elderly;14
1;K04.5;Советск;04.22;middleage;6
1;K04.5;Советск;04.22;old;4
1;K04.5;Советск;04.22;young;31
1;K04.5;Черняховск;04.22;centenarians;-1
1;K04.5;Черняховск;04.22;children;28
1;K04.5;Черняховск;04.22;elderly;12
1;K04.5;Черняховск;04.22;middleage;6
1;K04.5;Черняховск;04.22;old;4
1;K04.5;Черняховск;04.22;young;28
1;K04.6;Гусев;04.22;children;0
1;K04.6;Гусев;04.22;middleage;0
1;K04.6;Калининград;04.22;elderly;4
1;K04.6;Калининград;04.22;middleage;0
1;K04.6;Калининград;04.22;young;6
1;K04.6;Светлый;04.22;elderly;0
1;K04.7;Гурьевск;04.22;elderly;3
1;K04.7;Гурьевск;04.22;middleage;3
1;K04.7;Гурьевск;04.22;old;2
1;K04.7;Гурьевск;04.22;young;5
1;K04.7;Калининград;04.22;elderly;4
1;K04.7;Калининград;04.22;middleage;3
1;K04.7;Калининград;04.22;young;18
1;K04.8;Гусев;04.22;elderly;0
1;K04.8;Калининград;04.22;centenarians;1
1;K04.8;Калининград;04.22;children;4
1;K04.8;Калининград;04.22;middleage;1
1;K04.8;Калининград;04.22;young;2
1;K05.0;Гусев;04.22;children;0
1;K05.0;Калининград;04.22;children;4
1;K05.0;Калининград;04.22;old;0
1;K05.0;Калининград;04.22;young;1
1;K05.0;Черняховск;04.22;children;0
1;K05.1;Гусев;04.22;young;0
1;K05.1;Калининград;04.22;centenarians;1
1;K05.1;Калининград;04.22;elderly;2
1;K05.1;Калининград;04.22;middleage;1
1;K05.1;Калининград;04.22;young;9
1;K05.2;Калининград;04.22;elderly;0
1;K05.2;Калининград;04.22;middleage;0
1;K05.2;Калининград;04.22;young;0
1;K05.2;Пионерский;04.22;young;0
1;K05.3;Гусев;04.22;elderly;2
1;K05.3;Гусев;04.22;middleage;1
1;K05.3;Гусев;04.22;old;0
1;K05.3;Калининград;04.22;centenarians;1
1;K05.3;Калининград;04.22;elderly;17
1;K05.3;Калининград;04.22;middleage;14
1;K05.3;Калининград;04.22;old;7
1;K05.3;Калининград;04.22;young;11
1;K05.3;Пионерский;04.22;elderly;0
1;K05.3;Правдинск;04.22;elderly;0
1;K05.3;Правдинск;04.22;middleage;1
1;K05.3;Правдинск;04.22;old;0
1;K05.3;Правдинск;04.22;young;1
1;K05.3;Светлый;04.22;middleage;0
1;K05.3;Светлый;04.22;old;0
1;K06.0;Калининград;04.22;elderly;0
1;K06.8;Гусев;04.22;elderly;0
1;K06.8;Гусев;04.22;middleage;0
1;K06.8;Гусев;04.22;young;0
1;K06.8;Калининград;04.22;elderly;1
1;K06.8;Калининград;04.22;middleage;0
1;K06.8;Калининград;04.22;old;0
1;K06.8;Калининград;04.22;young;1
1;K07.0;Правдинск;04.22;children;0
1;K07.2;Калининград;04.22;children;170
1;K07.2;Калининград;04.22;middleage;1
1;K07.2;Калининград;04.22;young;5
1;K07.2;Советск;04.22;children;6
1;K07.3;Калининград;04.22;children;197
1;K07.3;Калининград;04.22;young;10
1;K07.3;Пионерский;04.22;children;5
1;K07.3;Советск;04.22;children;9
1;K07.3;Черняховск;04.22;children;11
1;K07.6;Балтийск;04.22;young;1
1;K07.6;Гусев;04.22;young;0
1;K07.6;Калининград;04.22;children;3
1;K07.6;Калининград;04.22;middleage;0
1;K07.6;Калининград;04.22;young;2
1;K07.6;Черняховск;04.22;middleage;0
1;K07.9;Калининград;04.22;children;2
1;K08.1;Калининград;04.22;children;13
1;K08.3;Балтийск;04.22;children;0
1;K09.0;Калининград;04.22;children;2
1;K09.0;Калининград;04.22;young;0
1;K09.9;Зеленоградск;04.22;young;0
1;K09.9;Калининград;04.22;middleage;0
1;K09.9;Калининград;04.22;young;0
1;K10.2;Балтийск;04.22;elderly;0
1;K10.2;Гвардейск;04.22;children;0
1;K10.2;Гусев;04.22;children;0
1;K10.2;Гусев;04.22;middleage;1
1;K10.2;Гусев;04.22;old;0
1;K10.2;Гусев;04.22;young;2
1;K10.2;Калининград;04.22;centenarians;0
1;K10.2;Калининград;04.22;children;6
1;K10.2;Калининград;04.22;elderly;3
1;K10.2;Калининград;04.22;middleage;10
1;K10.2;Калининград;04.22;old;2
1;K10.2;Калининград;04.22;young;20
1;K10.2;Неман;04.22;elderly;1
1;K10.2;Неман;04.22;middleage;1
1;K10.2;Неман;04.22;young;2
1;K10.2;Пионерский;04.22;elderly;0
1;K10.2;Правдинск;04.22;middleage;1
1;K10.2;Правдинск;04.22;young;2
1;K10.2;Черняховск;04.22;elderly;0
1;K10.2;Черняховск;04.22;young;3
1;K10.3;Гусев;04.22;elderly;0
1;K10.3;Гусев;04.22;old;0
1;K10.3;Калининград;04.22;young;0
1;K10.3;Светлый;04.22;young;0
1;K11.0;Калининград;04.22;middleage;0
1;K11.2;Калининград;04.22;children;6
1;K11.2;Калининград;04.22;elderly;2
1;K11.2;Калининград;04.22;old;0
1;K11.2;Калининград;04.22;young;1
1;K11.2;Черняховск;04.22;middleage;0
1;K11.3;Пионерский;04.22;young;0
1;K11.5;Калининград;04.22;middleage;0
1;K11.5;Калининград;04.22;young;0
1;K11.5;Правдинск;04.22;elderly;0
1;K11.8;Нестеров;04.22;young;0
1;K11.9;Гурьевск;04.22;children;0
1;K12.0;Гусев;04.22;children;0
1;K12.0;Зеленоградск;04.22;children;0
1;K12.0;Калининград;04.22;children;4
1;K12.0;Калининград;04.22;young;0
1;K12.1;Балтийск;04.22;children;0
1;K12.1;Гвардейск;04.22;children;0
1;K12.1;Гурьевск;04.22;children;3
1;K12.1;Зеленоградск;04.22;children;0
